2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for SA [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:46 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
SA,179,Adelaide,6660,Enfield North,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,488,-2.8
SA,179,Adelaide,6660,Enfield North,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,41,2.03
SA,179,Adelaide,6660,Enfield North,33027,OSBORN,Shaun,5,N,N,LP,Liberal,349,7.53
SA,179,Adelaide,6660,Enfield North,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,41,3.79
SA,179,Adelaide,6660,Enfield North,999,Informal,Informal,999,N,N,,Informal,52,0.37
SA,179,Adelaide,96649,Flinders Park (Adelaide),33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,4,0.86
SA,179,Adelaide,96649,Flinders Park (Adelaide),33010,POCOCK,Barbara,2,N,N,GRN,The Greens,53,5.59
SA,179,Adelaide,96649,Flinders Park (Adelaide),33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,201,5.44
SA,179,Adelaide,96649,Flinders Park (Adelaide),33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,9,0.53
SA,179,Adelaide,96649,Flinders Park (Adelaide),33027,OSBORN,Shaun,5,N,N,LP,Liberal,181,2.68
SA,179,Adelaide,96649,Flinders Park (Adelaide),33030,REA,Antonio,6,N,N,UAPP,United Australia Party,15,3.24
SA,179,Adelaide,96649,Flinders Park (Adelaide),999,Informal,Informal,999,N,N,,Informal,23,-0.68
SA,179,Adelaide,6868,Fullarton,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,22,1.62
SA,179,Adelaide,6868,Fullarton,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,175,4.22
SA,179,Adelaide,6868,Fullarton,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,409,1.21
SA,179,Adelaide,6868,Fullarton,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,19,0.79
SA,179,Adelaide,6868,Fullarton,33027,OSBORN,Shaun,5,N,N,LP,Liberal,698,4.54
SA,179,Adelaide,6868,Fullarton,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,32,2.36
SA,179,Adelaide,6868,Fullarton,999,Informal,Informal,999,N,N,,Informal,30,-0.34
SA,179,Adelaide,6871,Goodwood,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,30,1.53
SA,179,Adelaide,6871,Goodwood,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,441,7.09
SA,179,Adelaide,6871,Goodwood,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,848,4.91
SA,179,Adelaide,6871,Goodwood,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,24,-0.81
SA,179,Adelaide,6871,Goodwood,33027,OSBORN,Shaun,5,N,N,LP,Liberal,581,-2.02
SA,179,Adelaide,6871,Goodwood,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,40,2.04
SA,179,Adelaide,6871,Goodwood,999,Informal,Informal,999,N,N,,Informal,50,0.18
SA,179,Adelaide,82875,Goodwood Park,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,12,1.57
SA,179,Adelaide,82875,Goodwood Park,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,125,1.71
SA,179,Adelaide,82875,Goodwood Park,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,266,-2.61
SA,179,Adelaide,82875,Goodwood Park,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,22,0.91
SA,179,Adelaide,82875,Goodwood Park,33027,OSBORN,Shaun,5,N,N,LP,Liberal,335,11.02
SA,179,Adelaide,82875,Goodwood Park,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,5,0.65
SA,179,Adelaide,82875,Goodwood Park,999,Informal,Informal,999,N,N,,Informal,10,-1.11
SA,179,Adelaide,6663,Greenacres,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,32,1.68
SA,179,Adelaide,6663,Greenacres,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,236,6.85
SA,179,Adelaide,6663,Greenacres,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,802,-5.44
SA,179,Adelaide,6663,Greenacres,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,71,2.66
SA,179,Adelaide,6663,Greenacres,33027,OSBORN,Shaun,5,N,N,LP,Liberal,695,9.81
SA,179,Adelaide,6663,Greenacres,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,74,3.87
SA,179,Adelaide,6663,Greenacres,999,Informal,Informal,999,N,N,,Informal,92,-0.83
SA,179,Adelaide,6878,Hyde Park,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,7,0.57
