2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:45 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,318,Bean,12072,Gordon,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,303,0.82
ACT,318,Bean,12072,Gordon,999,Informal,Informal,999,N,N,,Informal,181,2.74
ACT,318,Bean,83837,Gordon North,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,12,2.26
ACT,318,Bean,83837,Gordon North,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,36,6.77
ACT,318,Bean,83837,Gordon North,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,5,0.94
ACT,318,Bean,83837,Gordon North,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,15,2.82
ACT,318,Bean,83837,Gordon North,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,16,3.01
ACT,318,Bean,83837,Gordon North,33397,COCKS,Ed,6,N,N,LP,Liberal,217,5.51
ACT,318,Bean,83837,Gordon North,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,174,-15.98
ACT,318,Bean,83837,Gordon North,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,57,-0.8
ACT,318,Bean,83837,Gordon North,999,Informal,Informal,999,N,N,,Informal,17,-0.72
ACT,318,Bean,8772,Gowrie,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,39,2.6
ACT,318,Bean,8772,Gowrie,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,136,9.05
ACT,318,Bean,8772,Gowrie,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,16,1.07
ACT,318,Bean,8772,Gowrie,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,43,2.86
ACT,318,Bean,8772,Gowrie,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,41,2.73
ACT,318,Bean,8772,Gowrie,33397,COCKS,Ed,6,N,N,LP,Liberal,469,-5.11
ACT,318,Bean,8772,Gowrie,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,571,-6.69
ACT,318,Bean,8772,Gowrie,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,187,-1.41
ACT,318,Bean,8772,Gowrie,999,Informal,Informal,999,N,N,,Informal,87,2.24
ACT,318,Bean,97445,Greenway,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,48,3.71
ACT,318,Bean,97445,Greenway,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,114,8.82
ACT,318,Bean,97445,Greenway,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,13,1.01
ACT,318,Bean,97445,Greenway,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,52,4.02
ACT,318,Bean,97445,Greenway,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,28,2.17
ACT,318,Bean,97445,Greenway,33397,COCKS,Ed,6,N,N,LP,Liberal,370,-4.67
ACT,318,Bean,97445,Greenway,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,443,-14.24
ACT,318,Bean,97445,Greenway,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,225,3.78
ACT,318,Bean,97445,Greenway,999,Informal,Informal,999,N,N,,Informal,69,1.93
ACT,318,Bean,93929,Gungahlin BEAN PPVC,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,9,2.62
ACT,318,Bean,93929,Gungahlin BEAN PPVC,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,14,4.08
ACT,318,Bean,93929,Gungahlin BEAN PPVC,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,7,2.04
ACT,318,Bean,93929,Gungahlin BEAN PPVC,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,8,2.33
ACT,318,Bean,93929,Gungahlin BEAN PPVC,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,12,3.5
ACT,318,Bean,93929,Gungahlin BEAN PPVC,33397,COCKS,Ed,6,N,N,LP,Liberal,134,-0.51
ACT,318,Bean,93929,Gungahlin BEAN PPVC,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,119,-5.73
ACT,318,Bean,93929,Gungahlin BEAN PPVC,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,40,-1.67
