2022 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:07 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,58708,City CANBERRA PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,3410,41.69
ACT,101,Canberra,58708,City CANBERRA PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,4770,58.31
ACT,101,Canberra,8764,Curtin (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,549,32.2
ACT,101,Canberra,8764,Curtin (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,1156,67.8
ACT,101,Canberra,8766,Deakin,36241,HOLLO,Tim,5,N,N,GRN,The Greens,356,36.81
ACT,101,Canberra,8766,Deakin,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,611,63.19
ACT,101,Canberra,8809,Dickson,36241,HOLLO,Tim,5,N,N,GRN,The Greens,170,48.16
ACT,101,Canberra,8809,Dickson,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,183,51.84
ACT,101,Canberra,83852,Dickson East,36241,HOLLO,Tim,5,N,N,GRN,The Greens,419,42.37
ACT,101,Canberra,83852,Dickson East,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,570,57.63
ACT,101,Canberra,82525,Downer,36241,HOLLO,Tim,5,N,N,GRN,The Greens,574,47.28
ACT,101,Canberra,82525,Downer,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,640,52.72
ACT,101,Canberra,65504,EAV Canberra PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,7,29.17
ACT,101,Canberra,65504,EAV Canberra PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,17,70.83
ACT,101,Canberra,108524,EAV COVID19 Canberra PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,187,36.17
ACT,101,Canberra,108524,EAV COVID19 Canberra PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,330,63.83
ACT,101,Canberra,8794,Garran (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,314,34.28
ACT,101,Canberra,8794,Garran (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,602,65.72
ACT,101,Canberra,8816,Giralang (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,401,33.44
ACT,101,Canberra,8816,Giralang (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,798,66.56
ACT,101,Canberra,8817,Griffith,36241,HOLLO,Tim,5,N,N,GRN,The Greens,407,32.9
ACT,101,Canberra,8817,Griffith,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,830,67.1
